,Fragment ID,Smiles,Site 1,MolWt,LogP,HBond donors,HBond acceptors,RO5,Rings,Rotatable bonds,TPSA
671,F672,FC=1C=CC(Cl)=C2NCCCC12,False,185.040755188,2.837200000000001,1,1,True,2,0,12.03
672,F673,FC=1C=CC(NC(=O)CN2CCCC2)=CC1,False,222.11684132,1.86,1,2,True,2,3,32.34
673,F674,FC=1C=CC(NC(=O)CN2CCNCC2)=CC1,False,237.127740352,0.6693999999999998,2,3,True,2,3,44.370000000000005
674,F675,FC=1C=CC(NC(=O)NC=2C=CC(F)=CC2)=CC1,False,248.07611938,3.6088000000000013,2,1,True,2,2,41.13
675,F676,FC=1C=CC(NC(=O)NCC2=CC=CO2)=CC1,False,234.080455812,2.740400000000001,2,2,True,2,3,54.27
676,F677,FC=1C=CC(NC2CCOCC2)=NC1,False,196.101191256,1.8115999999999999,1,3,True,2,2,34.15
677,F678,FC=1C=CC(OCC(=O)N2CCCC2)=CC1,False,223.100856908,1.8269000000000002,0,2,True,2,3,29.54
678,F679,FC=1C=CC=C(C1)C(=O)NCC=2C=CC=CC2,False,229.090292224,2.755700000000001,1,1,True,2,3,29.1
679,F680,FC=1C=CC=C(CN2CCCS2(=O)=O)C1,False,229.057277844,1.3612,0,2,True,2,2,37.38
680,F681,FC=1C=CC=C(F)C1C(=O)N2CCCC2,False,211.080870412,2.2008,0,1,True,2,1,20.310000000000002
681,F682,FC=1C=CC=C(NC(=O)C=2C=NC=CN2)C1,False,217.065140096,1.868,1,3,True,2,2,54.88
682,F683,FC=1C=CC=C(NC(=O)COC=2C=CC=CC2)C1,False,245.085206844,2.8432000000000013,1,2,True,2,4,38.33
683,F684,FC=1C=CC=CC1C(=O)NC2=NN=CS2,False,223.021561032,1.9295,1,4,True,2,2,54.88
684,F685,FC=1C=CC=CC1C(=O)NCCC=2C=CN=CC2,False,244.101191256,2.1932,1,2,True,2,4,41.99
685,F686,FC=1C=CC=CC1CNC=2C=NNC2,False,191.08587554,2.1609,2,2,True,2,3,40.71
686,F687,FC=1C=CC=CC1NCC=2C=CNN2,True,191.08587554,2.1608999999999994,2,2,True,2,3,40.71
687,F688,FC=1C=CC=NC1NC2CCCOCC2,False,210.11684132,2.2016999999999998,1,3,True,2,2,34.150000000000006
688,F689,FC=1C=CC=NC1NCC2CCOCC2,False,210.11684132,2.0591999999999997,1,3,True,2,3,34.150000000000006
689,F690,FC=1C=CC=NC1N[C@H]2CCCNC2=O,False,209.096440224,0.9111999999999998,2,3,True,2,2,54.02
690,F691,IC1=CC=C(C(N)=O)C=C1,False,246.949411812,1.3901,1,1,True,1,1,43.09
691,F692,IC1=CC=C(S(N)(=O)=O)C=C1,False,282.916397432,0.9386000000000001,1,2,True,1,1,60.160000000000004
692,F693,IC1=CN=CN=C1,False,205.934096096,1.0812,0,2,True,1,0,25.78
693,F694,IC1=CNN=C1,False,193.934096096,1.0143,1,1,True,1,0,28.68
694,F695,N#CC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1,False,233.095297352,2.9562800000000014,0,3,True,3,2,41.61
695,F696,N#CCCN1CCOCC1,False,140.094963004,0.23228000000000004,0,3,True,1,2,36.260000000000005
696,F697,N(C1=NN=CS1)C=2C=CC=CC2,False,177.036068224,2.2817,1,4,True,2,2,37.81
697,F698,NC(=O)C(O)C1CCOCC1,False,159.089543276,-0.7408000000000006,2,3,True,1,2,72.55000000000001
698,F699,NC(=O)C1=CNC(=N1)C2CC2,False,151.074561908,0.38599999999999995,2,2,True,2,2,71.77000000000001
699,F700,NC(=O)C1CCC(F)(F)CC1,False,163.080870412,1.2971999999999997,1,1,True,1,1,43.09
700,F701,NC(=O)C1CCCN2C=CN=C12,False,165.090211972,0.24579999999999935,1,3,True,2,1,60.910000000000004
701,F702,NC(=O)C1CCN(CC1)C(=O)C2CCCCC2,False,238.168127944,1.290599999999999,1,2,True,2,2,63.400000000000006
702,F703,NC(=O)C1CCN(CC1)C(=O)CC#N,False,195.100776656,-0.37602000000000024,1,3,True,1,2,87.19
703,F704,NC(=O)C1CCN(CC1)C(=O)NC=2C=CC=CC2,False,247.132076784,1.4157999999999995,2,2,True,2,2,75.43
704,F705,NC(=O)C1CCN(CCC=2C=CC=CC2)CC1,False,232.15756326,1.4263999999999997,1,2,True,2,4,46.330000000000005
705,F706,NC(=O)C=1C=CN=C(NC2CC=CC2)C1,False,203.105862036,1.3110000000000002,2,3,True,2,3,68.01
706,F707,NC(=O)C=1C=NC(=NC1)C(F)(F)F,False,191.030646408,0.5943,1,3,True,1,1,68.87
707,F708,NC(=O)C=1C=NN(CCO)C1,False,155.069476528,-1.0257000000000003,2,4,True,1,3,81.14
708,F709,NC(=O)N1CCN(CC1)C(=O)C2=CC=CO2,True,223.095691276,0.11610000000000031,1,3,True,2,1,79.78000000000002
709,F710,NC(=O)N1CCN(CC1)C=2C=CC(F)=CC2,True,223.112090288,1.0264,1,2,True,2,1,49.57000000000001
710,F711,NC(=O)NC=1C=CC(=CC1)C=2C=CC=CC2,False,212.094963004,2.8442000000000016,2,1,True,2,2,55.120000000000005
711,F712,NC(=S)NC=1C=CC(OC(F)(F)F)=CC1,False,236.023118504,2.2407000000000004,2,2,True,1,2,47.28
712,F713,NC(=S)NC=1C=CC=CC1OC(F)(F)F,False,236.023118504,2.2407000000000004,2,2,True,1,2,47.28
713,F714,NC1=NC=CC(Br)=C1,False,171.96361026,1.4263,1,2,True,1,0,38.91
714,F715,NC1=NC=CC(I)=C1,False,219.94974616,1.2684,1,2,True,1,0,38.91
715,F716,NC=1C=C(C=CC1N2CCCCC2)C(F)(F)F,False,244.11873314,3.2779000000000025,1,2,True,2,1,29.259999999999998
716,F717,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2,False,248.061948624,2.0696,2,3,True,2,3,72.19
717,F718,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2,False,249.057197592,1.4646000000000001,2,4,True,2,3,85.08
718,F719,NC=1C=CC=C(OCC=2C=CC=CC2)C1,False,199.099714036,2.847800000000001,1,2,True,2,3,35.25
719,F720,NC=1C=CC=CC1N2CCOCC2,False,178.110613068,1.1054,1,3,True,2,1,38.489999999999995
720,F721,NC=1C=CC=CC1OCC=2C=CC=CC2,False,199.099714036,2.847800000000001,1,2,True,2,3,35.25
721,F722,NC=1NN=NC1C(=O)N2CCCC2,False,181.096359972,-0.37710000000000043,2,4,True,2,1,87.89999999999999
722,F723,NCC=1C=CC=CC1OC(F)(F)F,False,191.055798536,2.0439,1,2,True,1,2,35.25
723,F724,NS(=O)(=O)C=1C=CC=CC1OC(F)F,False,223.011470524,0.9354000000000001,1,3,True,1,3,69.39
724,F725,O=C(C1CC1)N2CCN(CC2)C(=O)C3=CC=CO3,False,248.116092372,0.9739999999999998,0,3,True,3,2,53.760000000000005
725,F726,O=C(CC#N)NC1CCCCC1,False,166.110613068,1.3489799999999998,1,2,True,1,2,52.89
726,F727,O=C(CC1CCCCC1)NC=2C=CC=NC2,False,218.141913196,2.990500000000001,1,2,True,2,3,41.99
727,F728,O=C(CC1CCCCC1)NN2C=NN=C2,False,208.132411132,1.3186,1,4,True,2,3,59.81
728,F729,O=C(CC=1C=CC=CC1)N2CCC=3C=CC=CC23,False,237.1153641,2.8184000000000013,0,1,True,3,2,20.310000000000002
729,F730,O=C(CCC1CCCC1)NC=2C=CC=C(C#N)C2,False,242.141913196,3.4671800000000017,1,2,True,2,4,52.89
730,F731,O=C(CCC1CCCCC1)N2CCOCC2,False,225.172878976,2.2057,0,2,True,2,3,29.540000000000003
731,F732,O=C(CCCC=1C=CC=CC1)N2CCOCC2,False,233.141578848,1.8681,0,2,True,2,4,29.540000000000003
732,F733,O=C(CN1CCCC1=O)NC2=NC=CS2,False,225.057197592,0.704,1,4,True,2,3,62.300000000000004
733,F734,O=C(COC=1C=CC=CC1)N2CCCC2,False,205.11027872,1.6878,0,2,True,2,3,29.54
734,F735,O=C(CSC=1C=CC=CC1)NC2CCCCC2,False,249.118735228,3.2276000000000016,1,2,True,2,4,29.1
735,F736,O=C(N1CCCCCC1)C2=NC(=O)NN2,False,210.111675688,0.11419999999999997,2,3,True,2,1,81.85
736,F737,O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2,False,247.120843404,2.4315000000000007,0,3,True,3,1,38.77
737,F738,O=C(N1CCOCC1)C2=CSN=N2,False,199.041547528,0.010499999999999732,0,5,True,2,1,55.32000000000001
738,F739,O=C(NC1=NC=CS1)[C@@H]2C[C@H]2C=3C=CC=CC3,False,244.067034004,2.885300000000001,1,3,True,3,3,41.99
739,F740,O=C(NC1CC1)C=2C=CC=3OCOC3C2,True,205.073893212,1.3074999999999999,1,3,True,3,2,47.56
740,F741,O=C(NC1CC1)C=2C=NN3C=CC=NC23,True,202.08546094,0.6214999999999999,1,4,True,3,2,59.290000000000006
741,F742,O=C(NC1CCC(=O)NC1)C2=CSC=N2,False,225.057197592,0.15150000000000002,2,4,True,2,2,71.09
742,F743,O=C(NC1CCCNC1)C=2C=CC=CC2,False,204.126263132,1.1683999999999997,2,2,True,2,2,41.13
743,F744,O=C(NC=1C=CC(=CC1)N2C=NN=N2)C3CCC3,False,243.112010036,1.4008999999999998,1,5,True,3,3,72.7
744,F745,O=C(NC=1C=CC(C#N)=CC1)C2=CC=CS2,False,228.035733876,2.8720800000000013,1,3,True,2,2,52.89
745,F746,O=C(NC=1C=CC=2N=CC=CC2C1)C=3C=CC=CC3,False,248.094963004,3.4871000000000016,1,2,True,3,2,41.99
746,F747,O=C(NC=1C=CC=2NC(=O)NC2C1)C3=CC=CO3,False,243.064391148,1.7014999999999998,3,3,True,3,2,90.89
747,F748,O=C(NC=1C=CC=CC1)NC=2C=CC=NC2,False,213.090211972,2.7256,2,2,True,2,2,54.02
748,F749,O=C(NC=1C=CC=CN1)C2COCCO2,False,208.084792244,0.4354999999999998,1,4,True,2,2,60.45
749,F750,O=C(NC=1C=NNC1)C=2C=CN=CC2,False,188.069810876,1.057,2,3,True,2,2,70.67
750,F751,O=C(NCC1=CC=CO1)NC2CCCCC2,False,222.136827816,2.4115,2,2,True,2,3,54.27
751,F752,O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=CO3,False,241.085126592,2.0858999999999996,2,3,True,3,3,70.92
752,F753,O=C(NCC1CCOC1)C=2C=NC=CN2,False,207.100776656,0.24289999999999945,1,4,True,2,3,64.11
753,F754,O=C(NCC=1C=CC(C#N)=CC1)N2CCOCC2,False,245.11642672,1.1000800000000002,1,3,True,2,2,65.36
754,F755,O=C(NCCC=1C=CN=CC1)NC2CCCCC2,False,247.168462292,2.2560000000000002,2,2,True,2,4,54.02
755,F756,O=C(NCCN1CCCC1=O)NC=2C=CC=CC2,False,247.132076784,1.4304999999999997,2,2,True,2,4,61.440000000000005
756,F757,O=C(NC[C@H]1CCCO1)N2CCOCC2,False,214.131742436,0.20720000000000005,1,3,True,2,2,50.8
757,F758,O=C1C=C(Br)C=CN1,False,172.947625848,1.1374,1,1,True,1,0,32.86
758,F759,O=C1C=C(I)C=CN1,False,220.933761748,0.9795,1,1,True,1,0,32.86
759,F760,O=C1CC2=C(C=C(Br)C=C2)N1,True,210.963275912,1.9436999999999995,1,1,True,2,0,29.1
760,F761,O=C1CN(CC=2C=CC=CC2)CC(=O)N1,False,204.089877624,0.14500000000000007,1,3,True,2,2,49.410000000000004
761,F762,O=C1N(CC(O)=O)C=CC(Br)=C1,False,230.953105152,0.6953999999999997,1,3,True,1,2,59.300000000000004
762,F763,O=C1N(CCO)C=CC(Br)=C1,True,216.973840596,0.6030999999999995,1,3,True,1,2,42.230000000000004
763,F764,O=C1N(CCOC)C=CC(Br)=C1,False,230.98949066,1.2571999999999997,0,3,True,1,3,31.23
764,F765,O=S(=O)(C1CCCNC1)N2CCOCC2,False,234.103813436,-0.5995999999999992,1,4,True,2,2,58.64
765,F766,O=S(=O)(NC1CCCC1)C2CCOCC2,False,233.108564468,1.0273999999999996,1,3,True,2,3,55.400000000000006
766,F767,O=S1(=O)CCN(CC2=CC=CO2)CC1,False,215.061614276,0.5099999999999998,0,4,True,2,2,50.52
767,F768,OC(=O)C1(CC1)NC=2C=CC=CC2,False,177.078978592,1.7157,2,2,True,2,3,49.33
768,F769,OC(=O)C1=CC=NN1C2CCOCC2,False,196.084792244,0.9327999999999999,1,4,True,2,2,64.35
769,F770,OC(=O)C1CCCN(C1)C(=O)CC=2C=CC(F)=CC2,False,265.111421592,1.6913999999999998,1,2,True,2,3,57.61
770,F771,OC(=O)C=1C=CC(OCC=2C=CC=CC2)=CC1,False,228.078644244,2.963800000000001,1,2,True,2,4,46.53
771,F772,OC(=O)C=1C=CC=CC1OC(F)(F)F,False,206.01907868,2.2834000000000003,1,2,True,1,2,46.53
772,F773,OC(=O)CC=1C=CC(=CC1)C=2C=CC=CC2,False,212.083729624,2.9807000000000015,1,1,True,2,3,37.3
773,F774,OC(=O)COC=1C=CC(Cl)=C(F)C1,False,203.99894995199998,1.9425000000000001,1,2,True,1,3,46.53
774,F775,OC(=O)COC=1C=CC(F)=CC1,False,170.03792230399998,1.2891,1,2,True,1,3,46.53
775,F776,OC(=O)COCC=1C=CC=CC1,False,166.06299417999998,1.2877999999999998,1,2,True,1,4,46.53
776,F777,OC1=C(C#N)C=C(Br)C=C1,False,196.947625848,2.0263799999999996,1,2,True,1,0,44.019999999999996
777,F778,OC1=C(OC)C=C(Br)C=C1,False,201.962941564,2.1632999999999996,1,2,True,1,1,29.46
778,F779,OC1CCN(CC=2C=CSC2)CC1,False,197.0874351,1.7048,1,3,True,2,2,23.47
779,F780,OC1CN(C1)C(C=2C=CC=CC2)C=3C=CC=CC3,False,239.131014164,2.4525000000000006,1,2,True,3,3,23.47
780,F781,OC=1C=CC(CCNC(=O)C=2C=CC=CN2)=CC1,False,242.105527688,1.7596999999999998,2,3,True,2,4,62.22
781,F782,OC=1C=CC(CN2CCC=3C=CC=CC3C2)=CC1,False,239.131014164,2.9505000000000017,1,2,True,3,2,23.47
782,F783,OC=1C=CC(CN2CCCC2)=C3C=CC=NC13,False,228.126263132,2.536200000000001,1,3,True,3,2,36.36
783,F784,OC=1C=CC(CN2CCOCC2)=C3C=CC=NC13,False,244.121177752,1.7726,1,4,True,3,2,45.59
784,F785,OC=1C=CC(CNC2CCCCC2)=CC1,False,205.146664228,2.8145000000000016,2,2,True,2,3,32.26
785,F786,OC=1C=CC(NC(=O)C=2C=CC(Cl)=CC2)=CC1,False,247.04000624,3.297900000000002,2,2,True,2,2,49.33
786,F787,OC=1C=CC(NC(=O)N2CCOCC2)=CC1,False,222.100442308,1.2563,2,3,True,2,1,61.8
787,F788,OC=1C=CC=C(NC(=O)NC=2C=CC(F)=CC2)C1,False,246.080455812,3.175300000000001,3,2,True,2,2,61.36
788,F789,OC=1C=CC=CC1CN2CCOCC2,False,193.11027872,1.2244000000000002,1,3,True,2,2,32.7
789,F790,OC=1C=CC=CC1NC(=O)COC=2C=CC=CC2,False,243.089543276,2.409700000000001,2,3,True,2,4,58.56
790,F791,OCC1=CN(N=N1)C=2C=CC(Cl)=C(Cl)C2,False,242.996617204,2.0664,1,4,True,2,2,50.94
791,F792,OCC1=CN(N=N1)C=2C=CC(Cl)=CC2,False,209.035589556,1.4129999999999998,1,4,True,2,2,50.94
792,F793,OCC1CCN(CC1)C=2N=CC=CN2,False,193.1215121,0.6853,1,4,True,2,2,49.25
793,F794,OCC1CN(CC=2C=CC=CC2)CCO1,False,207.125928784,0.8797000000000001,1,3,True,2,3,32.7
794,F795,OCC=1C=CC(=CC1)N2C=NC=3C=CC=CC23,False,224.094963004,2.517800000000001,1,3,True,3,2,38.05
795,F796,OCC=1C=CC=CC1N2CCOCC2,False,193.11027872,1.0155,1,3,True,2,2,32.7
796,F797,OCCN1C=NC=CC1=O,False,140.058577496,-0.7644,1,4,True,1,2,55.12
797,F798,OCCN1CCOCC1,False,131.094628656,-0.6891000000000005,1,3,True,1,2,32.7
798,F799,O[C@@H]1CCN(CC=2C=CC(Cl)=CC2)C1,False,211.076391748,1.9066,1,2,True,2,2,23.47
